Cu,Fe,S,SiO2,Al2O3,CaO,MgO,S/Cu,(Fe+S)/Cu,CONC. FEED RATE,SILICA FEED RATE ,COAL FEED RATE,C-SLAG FEED RATE - S Furnace,S-FURNACE AIR,S-FURNACE OXYGEN,Cu_in_Cl_Slag,Fe/SiO2,Fe3O4_Cls,Matte Grade,Cu_C_slag,Fe_C_slag,CaO_C_slag,Fe3O4_C_slag,Cu_class
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,113.0,15.5,2.0,8.0,19111.1,21940.2,0.83,1.23,1.47,69.22,14.27,43.92,16.28,28.55,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,112.0,15.5,2.0,8.0,19022.7,21410.8,0.8,1.22,1.6,68.94,12.58,45.66,15.67,30.19,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,111.0,15.5,2.0,8.0,18995.7,21243.1,0.81,1.23,1.45,69.08,13.97,44.0,16.07,29.76,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,104.0,15.0,2.5,9.0,18227.2,20370.3,0.8,1.21,1.66,68.83,11.84,45.37,16.45,27.92,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,112.0,15.1,2.5,8.2,18973.8,21990.5,0.83,1.22,1.81,69.92,12.21,44.4,16.74,27.49,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,112.0,15.4,3.0,8.0,18899.9,21998.7,0.8,1.24,1.69,68.82,12.53,44.65,16.36,28.63,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,91.0,12.4,2.8,5.1,17903.9,17868.3,0.8,1.24,1.6,69.59,13.4,43.42,17.05,28.54,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,98.0,12.3,2.3,5.0,18482.9,18599.7,0.83,1.24,1.52,69.69,12.58,43.89,16.27,29.11,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,101.0,13.1,2.8,5.0,17390.3,18440.8,0.8,1.22,1.65,69.34,14.05,43.2,16.81,27.68,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,106.0,13.9,2.4,6.0,18837.0,20527.3,0.8,1.22,1.8,69.3,14.22,44.33,15.79,30.08,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,108.0,13.2,2.5,7.3,19072.1,21791.8,0.81,1.23,1.68,69.42,13.97,44.35,16.0,29.56,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,107.0,13.0,2.5,7.1,18995.6,21791.6,0.8,1.23,1.82,68.64,13.93,45.81,15.63,28.93,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,108.0,13.5,3.4,7.2,19051.1,21136.5,0.81,1.2,1.68,68.82,12.76,45.04,16.6,28.15,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,107.0,13.0,3.5,7.3,18720.9,21734.2,0.83,1.22,1.82,68.61,11.64,45.46,16.64,28.06,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,103.0,12.6,3.5,6.2,18832.1,21314.9,0.8,1.22,1.83,68.44,11.74,45.2,16.45,27.91,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,86.0,11.9,2.9,6.6,16839.1,18394.0,0.81,1.26,1.76,68.55,12.12,45.38,16.46,28.13,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,108.0,13.2,3.0,8.0,18930.8,20406.7,0.81,1.23,1.84,68.58,12.06,45.27,16.49,27.91,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,108.0,14.2,2.9,9.0,18593.8,21878.3,0.8,1.22,1.61,68.56,11.93,45.56,16.54,28.51,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,108.0,14.6,3.2,9.3,18611.8,21880.3,0.82,1.23,1.8,68.72,13.73,46.23,15.53,29.89,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,97.0,12.5,3.1,6.6,17401.8,18880.0,0.8,1.23,1.79,68.63,14.13,44.82,15.94,28.78,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,101.0,12.5,3.3,7.0,18205.0,20166.5,0.8,1.23,1.66,68.6,14.7,44.26,15.65,27.46,0
26.2,26.4,29.6,7.1,2.5,0.8,0.3,1.1,2.1374592399077055,102.0,13.0,2.5,7.2,18979.5,19621.1,0.8,1.23,1.55,69.04,13.23,44.4,16.23,29.68,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,102.0,13.0,3.0,5.5,19041.8,19999.8,0.82,1.22,1.65,68.66,13.51,44.59,16.61,29.05,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,102.0,13.0,2.7,7.0,19027.1,20514.1,0.8,1.22,1.73,68.69,14.43,44.21,16.31,28.91,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,100.0,13.2,2.7,7.0,18921.0,20221.5,0.84,1.27,1.88,68.92,12.02,45.58,16.25,28.88,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,91.0,12.0,3.5,6.0,17485.6,18490.9,0.82,1.27,1.69,68.85,12.28,45.82,16.08,28.11,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,95.0,12.8,4.1,5.5,17473.2,18078.9,0.81,1.27,1.79,68.96,11.58,45.83,16.29,27.96,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,102.0,12.6,4.2,5.0,17651.5,18227.4,0.84,1.26,1.72,68.91,12.62,45.77,15.98,12.62,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,101.0,15.0,3.8,7.0,18471.1,19672.6,0.81,1.24,1.64,68.91,12.47,45.75,16.0,27.51,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,101.0,15.0,3.8,7.0,18477.3,19482.2,0.85,1.25,1.6,68.89,13.54,45.89,15.79,28.15,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,96.0,14.2,4.1,7.0,17673.4,18751.3,0.8,1.25,1.55,68.76,13.74,45.82,15.57,28.54,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,100.0,14.0,4.2,7.0,17960.9,20330.1,0.8,1.23,1.52,68.78,13.53,45.91,15.73,28.92,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,100.0,14.4,4.2,7.0,18041.8,20300.0,0.8,1.22,1.7,68.65,12.31,45.14,15.62,27.85,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,95.0,14.0,4.4,5.0,18460.5,19459.2,0.81,1.23,1.76,69.3,12.9,44.52,16.95,27.46,0
25.9,26.6,29.6,7.2,2.6,0.9,0.3,1.1,2.171207672545346,95.0,13.3,4.5,5.0,18415.1,18854.5,0.82,1.21,1.82,69.16,13.27,44.55,16.56,28.34,0
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,95.0,12.8,4.5,5.0,17075.5,16639.2,0.75,1.15,1.53,69.12,12.15,44.76,16.38,28.34,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,94.0,12.5,3.6,6.5,17464.0,17984.0,0.7,1.19,1.82,68.31,11.35,47.95,15.78,31.65,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,96.0,12.5,3.8,6.5,17459.3,18310.1,0.75,1.2,1.87,68.3,11.69,45.83,16.09,30.42,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,95.0,12.5,3.7,6.5,16978.0,17736.9,0.7,1.19,1.89,67.94,11.82,46.34,16.26,31.66,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,96.0,12.1,0.8,7.6,18017.8,19008.1,0.73,1.19,1.75,68.33,11.49,47.5,15.91,31.66,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,95.0,12.4,2.7,6.0,18116.5,19031.5,0.73,1.16,1.72,68.31,12.89,45.73,16.45,30.11,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,96.0,12.5,3.0,6.5,17954.2,19012.6,0.75,1.19,1.71,68.45,11.6,45.62,16.61,30.11,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,95.0,12.5,3.0,6.5,18053.1,18960.5,0.75,1.21,1.52,68.78,14.68,44.44,15.94,29.54,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,95.0,12.5,3.0,6.5,17935.7,18996.8,0.84,1.22,1.66,68.38,13.38,44.97,16.34,29.15,0
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,94.0,12.5,3.0,6.5,18030.4,18991.0,0.73,1.21,1.55,68.87,15.37,43.99,15.86,28.62,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,95.0,12.5,3.8,5.6,17970.8,18284.3,0.75,1.21,1.59,68.97,13.62,44.56,16.3,27.97,1
25.5,26.8,29.6,7.4,2.7,1.0,0.4,1.2,2.2058437873064953,94.0,12.1,4.0,4.6,18071.9,18653.8,0.75,1.15,1.48,69.41,12.89,44.51,16.47,28.18,1
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,101.0,10.5,4.1,7.0,19035.1,20001.3,0.8,1.21,1.87,68.63,13.09,45.31,15.88,31.87,0
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,101.0,10.7,3.5,7.0,18882.8,20476.8,0.8,1.2,1.8,68.79,13.68,44.94,16.08,31.5,0
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,105.0,10.7,3.1,6.4,18595.0,20934.9,0.7,1.19,1.78,68.64,12.59,45.93,15.91,31.42,1
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,96.0,10.8,3.3,6.0,17675.2,19659.6,0.73,1.18,1.75,68.7,12.39,46.42,15.39,31.47,1
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,106.0,10.8,3.3,6.1,18523.1,21500.1,0.85,1.21,1.83,68.63,12.32,46.32,15.81,30.85,0
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,105.0,10.8,2.6,7.0,18759.7,21886.2,0.8,1.19,1.89,68.61,12.48,46.01,15.95,31.2,0
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,99.0,9.6,1.9,8.3,18196.7,20982.1,0.8,1.22,1.81,67.93,12.05,46.27,15.53,27.92,0
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,100.0,10.4,0.1,12.0,17215.4,18946.6,0.7,1.18,1.8,68.27,12.81,45.68,14.8,28.14,1
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,105.0,10.5,0.6,11.0,18967.6,21714.9,0.8,1.23,1.8,68.5,13.2,45.86,15.08,27.98,0
25.8,27.5,29.5,7.6,2.4,1.1,0.3,1.1,2.208527131782946,105.0,12.5,0.9,9.0,19003.0,22466.6,0.81,1.2,1.8,68.24,13.44,44.75,15.39,28.04,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,106.0,12.7,1.9,8.0,18944.9,21497.9,0.83,1.22,1.82,68.7,12.11,44.48,16.97,27.9,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,105.0,12.7,2.3,7.2,17989.7,20051.9,0.71,1.19,1.8,68.69,13.75,44.18,16.58,27.96,1
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,104.0,12.0,0.3,6.0,18876.5,22012.5,0.81,1.21,1.57,68.5,13.03,44.7,16.23,29.91,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,105.0,11.0,1.6,7.4,19151.4,21637.1,0.84,1.21,1.73,68.58,14.02,44.82,15.86,28.86,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,105.0,11.7,1.3,8.6,19476.1,21197.0,0.82,1.2,1.66,68.66,14.67,44.32,15.72,28.13,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,105.0,12.0,1.3,7.8,18966.9,21491.2,0.8,1.19,1.57,68.13,13.72,45.4,15.39,29.8,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,106.0,12.0,1.6,8.4,19036.2,21518.3,0.81,1.31,1.95,68.11,12.15,45.4,16.29,29.29,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,107.0,12.6,2.0,9.0,18966.8,21478.8,0.84,1.31,1.98,68.71,12.31,45.59,15.94,29.55,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,94.0,9.5,2.3,5.7,18004.1,19188.3,0.8,1.24,1.81,69.31,12.34,44.95,16.48,28.66,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,99.0,13.5,1.5,8.0,18324.4,20301.3,0.73,1.21,1.51,68.09,11.97,46.28,15.47,29.17,1
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,107.0,13.5,1.4,8.3,19082.9,20942.9,0.81,1.26,1.78,68.07,12.47,46.36,14.98,29.72,0
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,107.0,13.5,0.0,12.0,19001.4,21028.0,0.73,1.19,1.77,68.19,12.62,44.46,16.29,29.66,1
26.0,28.6,29.7,7.2,2.1,0.9,0.2,1.1,2.236084452975048,107.0,13.5,0.0,12.0,19024.0,21021.2,0.75,1.22,1.84,68.92,12.25,44.35,14.9,29.73,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,107.0,13.7,0.6,11.0,18982.2,21025.2,0.83,1.27,1.94,69.49,12.46,45.17,16.35,29.5,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,13.4,1.8,9.0,18972.3,21536.9,0.81,1.26,1.92,69.67,12.32,45.43,15.73,27.97,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,98.0,13.2,3.3,6.5,17702.5,19214.8,0.84,1.25,1.89,69.54,12.57,45.04,16.3,27.75,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,107.0,14.0,3.4,8.0,18948.6,21001.3,0.8,1.25,1.8,69.54,12.4,45.57,16.24,29.05,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,104.0,13.6,0.4,8.3,19015.8,21004.2,0.8,1.26,1.82,69.0,13.56,45.4,15.5,30.33,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,107.0,14.5,1.9,8.1,18988.5,20956.0,0.81,1.26,1.61,69.7,13.27,45.17,16.22,29.38,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.7,2.2,7.1,18986.8,20957.1,0.81,1.24,1.77,70.25,13.21,45.08,16.12,30.97,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,109.0,14.3,2.1,5.7,19010.6,21020.1,0.8,1.27,1.57,68.9,12.89,45.62,16.02,29.42,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.6,0.3,7.8,18979.6,21525.2,0.84,1.25,1.6,68.85,12.62,45.58,16.23,29.92,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.2,0.3,7.4,19069.7,21504.4,0.8,1.27,1.9,68.71,13.2,44.97,15.08,30.09,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.6,0.3,9.0,19034.3,21508.6,0.8,1.23,1.85,68.7,13.6,44.71,15.16,28.23,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.5,2.4,6.5,18728.6,20647.5,0.8,1.27,1.72,69.5,12.58,43.57,16.22,28.22,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.7,2.7,6.5,18971.0,20509.5,0.72,1.18,1.49,69.4,12.99,43.57,16.05,29.1,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,104.0,13.6,2.5,8.7,18223.7,20968.6,0.82,1.28,1.81,69.31,13.78,44.12,16.36,28.54,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,94.0,12.0,2.5,6.0,17037.9,19487.5,0.8,1.21,1.66,69.2,13.88,44.11,16.25,28.78,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,106.0,14.0,2.5,7.0,17585.3,21004.1,0.82,1.29,1.72,69.33,13.03,45.25,16.16,29.39,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,105.0,14.6,2.8,6.9,17452.6,20799.0,0.73,1.21,1.56,69.33,13.52,44.93,15.96,30.02,1
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,104.0,14.4,2.3,7.8,17557.4,20063.9,0.71,1.15,1.49,68.52,11.65,45.45,17.16,27.15,1
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,101.0,13.4,0.6,9.0,17896.8,21318.8,0.72,1.21,1.62,68.14,14.52,45.36,15.59,29.05,1
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,105.0,13.7,0.5,10.0,17996.6,21052.9,0.74,1.18,1.51,68.08,12.79,44.8,16.37,28.32,1
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,108.0,14.0,0.5,9.9,18852.2,21819.5,0.73,1.21,1.72,68.45,15.88,44.12,15.38,27.5,1
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,102.0,13.1,1.5,7.8,18242.0,20259.6,0.75,1.21,1.75,68.66,12.44,44.79,16.57,27.68,1
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,108.0,14.0,1.3,9.0,19019.9,21360.1,0.81,1.21,1.61,68.27,13.23,44.97,16.32,28.41,0
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,108.0,14.4,1.0,8.3,19036.7,21536.2,0.82,1.25,1.65,68.71,13.24,45.55,16.1,29.15,0
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,106.0,14.5,2.0,8.0,19068.8,21006.0,0.72,1.15,1.44,68.72,13.35,45.03,16.25,28.55,1
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,109.0,14.5,2.0,8.0,18953.1,21047.4,0.83,1.25,1.79,69.73,12.85,44.16,16.75,28.05,0
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,100.0,13.7,2.3,6.2,18104.6,19637.0,0.81,1.24,1.66,69.85,14.32,43.5,15.73,27.98,0
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,108.0,14.5,2.3,6.4,18530.0,20493.3,0.8,1.2,1.82,69.17,13.53,44.03,16.04,28.19,0
26.2,27.7,29.3,7.6,2.4,0.9,0.3,1.1,2.175391669850974,105.0,14.5,3.4,6.2,17763.1,19435.8,0.73,1.2,1.61,69.58,13.12,45.29,15.36,29.74,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,103.0,12.9,0.5,7.2,18553.8,21809.8,0.75,1.23,1.62,68.48,16.05,45.12,15.89,30.37,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,107.0,14.2,0.5,8.0,18990.4,22021.6,0.75,1.21,1.54,68.56,13.71,43.88,17.17,28.41,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,13.9,2.7,6.7,19023.4,20260.6,0.75,1.2,1.66,69.47,14.06,44.69,15.69,28.52,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.3,2.8,6.4,19007.5,20955.8,0.73,1.2,1.54,68.58,12.37,43.99,16.16,29.11,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,96.0,13.5,1.9,6.8,18072.3,19874.8,0.82,1.25,1.86,69.13,16.85,44.05,15.22,28.1,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,104.0,13.9,0.9,7.4,18995.0,21467.6,0.8,1.22,1.79,68.6,12.0,45.98,16.17,27.92,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.0,0.5,7.0,18473.1,21022.6,0.75,1.21,1.67,68.36,13.28,45.91,16.16,27.7,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,13.7,1.1,6.9,18686.3,21932.6,0.8,1.23,1.71,68.12,13.16,44.46,16.4,26.87,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,108.0,14.2,0.7,6.4,18990.1,22003.9,0.81,1.24,1.78,68.34,13.6,45.21,16.01,28.12,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,110.0,14.6,0.5,8.0,18863.0,21862.1,0.8,1.24,1.85,68.61,13.79,45.07,16.07,28.47,0
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,110.0,13.4,1.0,7.4,18952.0,21988.9,0.74,1.21,1.68,68.73,13.07,46.09,15.67,29.37,1
26.4,28.7,29.5,7.2,2.2,0.7,0.2,1.1,2.202876608629826,105.0,13.8,1.2,8.0,18549.9,21500.3,0.82,1.23,1.54,69.53,13.67,44.1,16.5,28.11,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,95.0,13.0,3.2,6.0,18339.1,18248.4,0.75,1.18,1.46,68.58,10.28,46.36,16.63,27.88,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,92.0,12.8,3.0,6.7,16754.2,16821.4,0.71,1.15,1.52,68.68,13.92,43.7,16.88,27.15,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,91.0,12.5,3.2,5.0,17486.3,17471.1,0.75,1.13,1.41,67.74,16.82,45.3,15.04,29.44,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,92.0,12.5,1.4,5.8,17481.4,17489.8,0.75,1.21,1.66,68.36,14.23,45.55,15.73,28.77,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,106.0,13.1,2.0,7.8,17690.8,17933.8,0.81,1.24,1.79,68.63,13.77,42.97,16.42,28.51,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,13.2,3.0,6.8,18735.8,21040.6,0.8,1.24,1.79,69.3,12.58,45.19,15.79,30.97,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,105.0,12.8,2.6,7.7,18228.1,20081.6,0.81,1.2,1.72,69.08,12.88,42.69,15.95,29.42,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,106.0,13.0,2.1,7.3,18954.3,21472.4,0.75,1.22,1.65,69.26,13.13,43.79,15.96,30.05,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,13.5,1.5,9.2,19041.6,21537.4,0.75,1.21,1.72,68.25,13.18,44.45,16.24,31.09,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.0,0.5,9.7,18974.4,22028.5,0.75,1.19,1.61,68.26,12.76,45.3,15.22,30.67,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.0,1.6,9.9,19020.9,21993.7,0.8,1.22,1.79,68.91,11.93,44.65,17.77,27.32,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,99.0,14.1,2.0,9.6,17460.5,19186.9,0.81,1.25,1.89,68.59,12.13,44.71,16.98,27.67,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,109.0,14.5,3.5,7.0,18783.3,20437.4,0.8,1.25,1.8,69.21,12.6,44.15,16.54,28.8,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,102.0,14.5,3.6,6.7,18505.3,19201.7,0.85,1.23,1.77,69.27,12.76,44.57,16.53,28.59,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.5,1.8,7.0,18994.4,21150.9,0.82,1.26,1.72,68.34,13.14,44.69,16.38,27.89,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,107.0,14.5,0.5,10.0,19024.1,21989.1,0.8,1.22,1.66,68.14,15.75,44.41,15.52,28.11,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.5,0.5,10.0,19048.9,22017.2,0.81,1.21,1.73,68.09,14.0,44.31,16.23,29.34,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.5,0.5,10.0,19005.7,21486.3,0.8,1.24,1.72,67.93,12.89,44.99,16.54,28.23,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.7,0.6,10.0,18953.6,21473.6,0.82,1.25,1.62,68.42,12.42,44.12,16.92,27.76,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,100.0,12.2,0.4,7.7,18200.0,19912.3,0.82,1.25,1.55,68.1,12.29,44.26,17.01,27.54,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,109.0,15.2,0.3,10.9,19212.8,21653.1,0.72,1.16,1.51,68.3,12.13,44.99,16.46,28.64,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,15.2,0.7,10.4,19197.4,21524.2,0.85,1.25,1.68,69.16,12.9,46.96,15.52,30.14,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.3,3.6,7.5,18854.4,22008.9,0.74,1.19,1.69,69.79,12.92,46.04,15.87,29.74,1
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,14.9,4.0,7.2,18034.9,20979.0,0.82,1.19,1.72,69.24,12.74,46.3,15.54,30.01,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,108.0,15.0,4.6,7.0,18631.2,20376.1,0.85,1.2,1.69,70.08,13.08,44.22,16.69,28.0,0
26.2,28.3,29.5,7.4,2.3,0.8,0.2,1.1,2.208404966571156,105.0,14.8,3.8,7.6,18518.2,19940.1,0.81,1.23,1.82,68.85,13.3,44.58,16.2,28.68,0
